GEOID_2,total_replacements_thru_march,geoid,requires_replacement,pct_requires_replacement,total,Y,N,pct_replaced,pct_poverty,pct_hispanic,pct_white_nonhispanic,pct_black_nonhispanic,pct_asian_nonhispanic,pct_minority,median_household_income,_merge,total_suspected_2021,Block Level LSLR,Breaks Leaks,CIP Sewer and Water Main,Daycare,Equity,Homeowner Initiated,total_replacements_thru_aug,pct_replaced_aug,pct_requiring_replacement_2021,majority_race
17031834800,8.0,17031834800,436.0,87.0,501.0,7.0,494.0,1.4,30.6,5.1,1.2,92.3,0.1,98.8,21636.0,both,444.0,0.0,9.0,0.0,0.0,2.0,0.0,11.0,0.024774774774774775,0.8862275449101796,black
17031834900,12.0,17031834900,423.0,93.8,451.0,11.0,440.0,2.4,36.1,0.2,0.5,95.2,0.0,99.5,20086.0,both,435.0,0.0,10.0,0.0,1.0,3.0,0.0,14.0,0.03218390804597701,0.9645232815964523,black
17031835000,22.0,17031835000,1020.0,95.5,1068.0,16.0,1052.0,1.5,22.1,60.4,0.8,35.6,3.2,99.2,41907.0,both,1042.0,26.0,26.0,0.0,0.0,4.0,1.0,57.0,0.05470249520153551,0.9756554307116105,latino
17031835100,60.0,17031835100,964.0,94.1,1024.0,40.0,984.0,3.9,20.9,68.5,4.1,25.7,0.0,95.9,46414.0,both,1024.0,32.0,30.0,33.0,1.0,4.0,0.0,100.0,0.09765625,1.0,latino
17031835200,7.0,17031835200,460.0,89.8,512.0,5.0,507.0,1.0,8.1,75.2,15.4,7.9,0.8,84.6,79000.0,both,467.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,0.017130620985010708,0.912109375,latino
17031835500,3.0,17031835500,379.0,84.2,450.0,3.0,447.0,0.7,49.4,12.6,2.2,74.2,0.0,97.8,20669.0,both,382.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.007853403141361256,0.8488888888888889,black
17031835600,6.0,17031835600,242.0,88.3,274.0,5.0,269.0,1.8,69.8,1.7,0.0,92.2,0.2,100.0,14074.0,both,248.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,0.036290322580645164,0.9051094890510949,black
17031835800,3.0,17031835800,137.0,53.9,254.0,2.0,252.0,0.8,19.8,9.2,0.2,89.9,0.0,99.8,84500.0,both,140.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.02142857142857143,0.5511811023622047,black
17031836000,7.0,17031836000,266.0,59.1,450.0,7.0,443.0,1.6,23.9,2.8,4.1,87.0,0.9,95.9,79485.0,both,273.0,0.0,6.0,0.0,0.0,1.0,3.0,10.0,0.03663003663003663,0.6066666666666667,black
17031836100,4.0,17031836100,146.0,73.4,199.0,2.0,197.0,1.0,37.4,0.0,0.4,96.7,0.0,99.6,19645.0,both,150.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.02666666666666667,0.7537688442211056,black
17031836200,1.0,17031836200,63.0,39.6,159.0,2.0,157.0,1.3,9.9,11.9,52.2,8.1,23.3,47.8,,both,64.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.03125,0.4025157232704403,white
17031836300,1.0,17031836300,71.0,71.0,100.0,2.0,98.0,2.0,29.8,3.7,23.1,58.3,7.0,76.9,50729.0,both,72.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.041666666666666664,0.72,black
17031836400,5.0,17031836400,135.0,31.6,427.0,5.0,422.0,1.2,30.8,7.9,4.7,80.6,0.7,95.3,27012.0,both,140.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,0.05,0.32786885245901637,black
17031836500,1.0,17031836500,32.0,26.4,121.0,0.0,121.0,0.0,32.3,5.6,15.1,79.0,0.0,84.9,,both,33.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.06060606060606061,0.2727272727272727,black
17031836600,13.0,17031836600,460.0,85.3,539.0,9.0,530.0,1.7,11.0,42.8,31.4,21.3,0.5,68.6,84667.0,both,473.0,0.0,14.0,35.0,0.0,2.0,2.0,53.0,0.11205073995771671,0.8775510204081632,no majority
17031836700,8.0,17031836700,344.0,76.4,450.0,8.0,442.0,1.8,21.0,31.5,0.9,67.6,0.0,99.1,47439.0,both,352.0,0.0,7.0,0.0,2.0,2.0,0.0,11.0,0.03125,0.7822222222222223,black
17031836800,13.0,17031836800,342.0,86.4,396.0,9.0,387.0,2.3,56.3,1.1,4.6,94.1,0.0,95.4,22642.0,both,355.0,0.0,10.0,0.0,3.0,0.0,4.0,17.0,0.04788732394366197,0.8964646464646465,black
17031836900,3.0,17031836900,130.0,71.0,183.0,2.0,181.0,1.1,73.4,11.8,2.0,84.1,0.0,98.0,43333.0,both,133.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.03007518796992481,0.726775956284153,black
17031837000,7.0,17031837000,291.0,72.8,400.0,6.0,394.0,1.5,16.2,5.3,7.8,85.1,1.2,92.2,43951.0,both,298.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.03691275167785235,0.745,black
17031837100,11.0,17031837100,326.0,73.6,443.0,10.0,433.0,2.3,22.5,38.9,17.6,37.4,1.3,82.4,61351.0,both,337.0,0.0,10.0,0.0,1.0,0.0,4.0,15.0,0.04451038575667656,0.7607223476297968,no majority
17031837300,11.0,17031837300,281.0,68.7,409.0,6.0,403.0,1.5,48.1,1.0,2.9,94.8,0.2,97.1,22197.0,both,292.0,0.0,5.0,0.0,3.0,2.0,1.0,11.0,0.03767123287671233,0.7139364303178484,black
17031837400,14.0,17031837400,305.0,69.2,441.0,8.0,433.0,1.8,34.6,17.5,11.6,70.1,0.0,88.4,45234.0,both,319.0,0.0,6.0,9.0,0.0,0.0,2.0,17.0,0.05329153605015674,0.7233560090702947,black
17031837800,4.0,17031837800,195.0,35.3,552.0,3.0,549.0,0.5,30.6,8.7,19.6,66.0,5.7,80.4,34688.0,both,199.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.020100502512562814,0.3605072463768116,black
17031838000,4.0,17031838000,120.0,36.4,330.0,5.0,325.0,1.5,26.9,17.5,17.6,50.6,3.4,82.4,,both,124.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.04838709677419355,0.37575757575757573,black
17031838200,5.0,17031838200,163.0,47.0,347.0,3.0,344.0,0.9,8.7,24.0,30.2,25.9,16.5,69.8,105667.0,both,168.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.03571428571428571,0.484149855907781,no majority
17031838600,5.0,17031838600,110.0,66.7,165.0,4.0,161.0,2.4,36.0,10.9,2.5,79.7,0.1,97.5,14701.0,both,115.0,0.0,5.0,0.0,0.0,0.0,2.0,7.0,0.06086956521739131,0.696969696969697,black
17031838700,16.0,17031838700,453.0,75.5,600.0,11.0,589.0,1.8,45.1,21.0,6.0,73.0,0.0,94.0,24074.0,both,469.0,0.0,17.0,0.0,0.0,1.0,5.0,23.0,0.04904051172707889,0.7816666666666666,black
17031838800,13.0,17031838800,562.0,83.9,670.0,13.0,657.0,1.9,42.9,43.2,1.9,52.0,0.0,98.1,24432.0,both,575.0,0.0,11.0,0.0,0.0,6.0,0.0,17.0,0.029565217391304348,0.8582089552238806,black
17031839200,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,no majority
17031839500,2.0,17031839500,167.0,54.8,305.0,2.0,303.0,0.7,15.1,20.2,13.6,51.8,3.8,86.4,55625.0,both,169.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.011834319526627219,0.5540983606557377,black
17031839600,12.0,17031839600,224.0,65.3,343.0,12.0,331.0,3.5,21.8,5.1,8.4,85.9,0.6,91.6,68880.0,both,236.0,0.0,7.0,0.0,1.0,5.0,2.0,15.0,0.0635593220338983,0.6880466472303207,black
17031839700,19.0,17031839700,709.0,69.9,1014.0,15.0,999.0,1.5,10.0,33.8,37.5,2.4,22.1,62.5,90149.0,both,728.0,0.0,13.0,0.0,0.0,10.0,1.0,24.0,0.03296703296703297,0.717948717948718,no majority
17031839800,8.0,17031839800,440.0,80.9,544.0,8.0,536.0,1.5,17.4,13.4,45.6,2.6,38.4,54.4,79643.0,both,448.0,0.0,6.0,0.0,0.0,5.0,0.0,11.0,0.024553571428571428,0.8235294117647058,no majority
17031839900,36.0,17031839900,718.0,60.5,1187.0,31.0,1156.0,2.6,7.6,39.9,46.5,0.9,11.5,53.5,89712.0,both,754.0,0.0,16.0,18.0,0.0,7.0,3.0,44.0,0.058355437665782495,0.6352148272957034,no majority
17031840000,12.0,17031840000,357.0,45.7,781.0,11.0,770.0,1.4,19.1,15.9,34.6,0.8,47.1,65.4,87731.0,both,369.0,0.0,12.0,24.0,0.0,2.0,1.0,39.0,0.10569105691056911,0.47247119078104993,no majority
17031840100,37.0,17031840100,397.0,77.1,515.0,34.0,481.0,6.6,17.3,12.7,24.0,3.3,54.9,76.0,66981.0,both,434.0,29.0,5.0,0.0,0.0,5.0,0.0,39.0,0.08986175115207373,0.8427184466019417,asian
17031840200,3.0,17031840200,310.0,55.2,562.0,3.0,559.0,0.5,29.7,18.7,17.5,0.3,63.1,82.5,51771.0,both,313.0,0.0,5.0,0.0,0.0,0.0,2.0,7.0,0.022364217252396165,0.5569395017793595,asian
17031840300,12.0,17031840300,680.0,74.9,908.0,8.0,900.0,0.9,14.6,51.4,15.6,2.3,29.5,84.4,74722.0,both,692.0,0.0,9.0,49.0,0.0,7.0,0.0,65.0,0.09393063583815028,0.762114537444934,latino
17031840400,17.0,17031840400,615.0,73.7,834.0,14.0,820.0,1.7,9.9,44.1,5.3,2.4,47.7,94.7,77768.0,both,632.0,0.0,7.0,0.0,1.0,12.0,0.0,20.0,0.03164556962025317,0.7577937649880095,no majority
17031840700,11.0,17031840700,501.0,91.8,546.0,9.0,537.0,1.6,3.8,70.4,20.4,5.4,3.4,79.6,106250.0,both,512.0,0.0,8.0,0.0,1.0,1.0,2.0,12.0,0.0234375,0.9377289377289377,latino
17031840800,12.0,17031840800,451.0,92.2,489.0,6.0,483.0,1.2,23.4,98.8,1.1,0.1,0.0,98.9,47572.0,both,463.0,0.0,17.0,0.0,0.0,2.0,0.0,19.0,0.04103671706263499,0.9468302658486708,latino
17031841000,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,no majority
17031841100,11.0,17031841100,479.0,46.4,1032.0,7.0,1025.0,0.7,19.3,1.2,8.8,3.2,84.1,91.2,43527.0,both,490.0,0.0,10.0,0.0,0.0,2.0,2.0,14.0,0.02857142857142857,0.4748062015503876,asian
17031841200,14.0,17031841200,631.0,84.6,746.0,12.0,734.0,1.6,14.0,83.0,13.6,2.5,0.0,86.4,62819.0,both,645.0,0.0,13.0,0.0,1.0,1.0,5.0,20.0,0.031007751937984496,0.8646112600536193,latino
17031841300,24.0,17031841300,652.0,86.1,757.0,19.0,738.0,2.5,19.0,64.0,24.0,4.8,3.1,76.0,69327.0,both,676.0,0.0,30.0,0.0,0.0,2.0,0.0,32.0,0.047337278106508875,0.892998678996037,latino
17031841500,13.0,17031841500,268.0,70.9,378.0,6.0,372.0,1.6,42.0,2.7,3.3,93.7,0.0,96.7,24706.0,both,281.0,0.0,10.0,0.0,0.0,0.0,4.0,14.0,0.0498220640569395,0.7433862433862434,black
17031841700,8.0,17031841700,196.0,90.3,217.0,4.0,213.0,1.8,24.8,55.5,11.9,32.2,0.0,88.1,45854.0,both,204.0,0.0,8.0,22.0,0.0,0.0,2.0,32.0,0.1568627450980392,0.9400921658986175,latino
17031841800,7.0,17031841800,631.0,84.4,748.0,5.0,743.0,0.7,25.7,15.4,1.9,80.9,0.0,98.1,50964.0,both,638.0,0.0,14.0,0.0,2.0,4.0,0.0,20.0,0.03134796238244514,0.8529411764705882,black
17031842000,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,no majority
17031842100,23.0,17031842100,1221.0,90.3,1352.0,17.0,1335.0,1.3,18.9,49.2,5.0,43.6,1.0,95.0,60741.0,both,1244.0,0.0,25.0,0.0,1.0,3.0,0.0,29.0,0.023311897106109324,0.9201183431952663,no majority
17031842300,2.0,17031842300,243.0,45.1,539.0,2.0,537.0,0.4,10.3,6.9,61.0,15.4,8.5,39.0,173082.0,both,245.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.02040816326530612,0.45454545454545453,white
17031842400,58.0,17031842400,968.0,89.2,1085.0,47.0,1038.0,4.3,2.0,5.7,0.0,92.9,0.0,100.0,100870.0,both,1026.0,0.0,17.0,29.0,4.0,14.0,0.0,64.0,0.06237816764132553,0.9456221198156682,black
17031842500,4.0,17031842500,148.0,75.5,196.0,3.0,193.0,1.5,32.2,21.2,0.0,74.2,3.1,100.0,36955.0,both,152.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.02631578947368421,0.7755102040816326,black
17031842600,20.0,17031842600,853.0,65.7,1298.0,19.0,1279.0,1.5,16.1,39.7,37.0,5.5,12.9,63.0,91667.0,both,873.0,0.0,27.0,1.0,0.0,2.0,1.0,31.0,0.035509736540664374,0.672573189522342,no majority
17031842800,19.0,17031842800,1086.0,90.9,1195.0,13.0,1182.0,1.1,18.5,87.0,6.9,0.0,5.5,93.1,56667.0,both,1105.0,0.0,27.0,0.0,0.0,3.0,0.0,30.0,0.027149321266968326,0.9246861924686193,latino
17031842900,1.0,17031842900,153.0,62.2,246.0,1.0,245.0,0.4,51.3,2.4,20.7,63.8,4.4,79.3,21521.0,both,154.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.006493506493506494,0.6260162601626016,black
17031843000,6.0,17031843000,316.0,72.1,438.0,3.0,435.0,0.7,45.1,0.9,9.7,89.4,0.0,90.3,21726.0,both,322.0,0.0,7.0,13.0,0.0,1.0,0.0,21.0,0.06521739130434782,0.7351598173515982,black
17031843100,9.0,17031843100,187.0,69.3,270.0,6.0,264.0,2.2,27.8,12.1,9.5,77.2,1.3,90.5,61648.0,both,196.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.05102040816326531,0.725925925925926,black
17031843200,18.0,17031843200,443.0,71.0,624.0,10.0,614.0,1.6,13.5,61.3,32.7,2.1,1.6,67.3,70525.0,both,461.0,0.0,13.0,0.0,0.0,4.0,4.0,21.0,0.0455531453362256,0.7387820512820513,latino
17031843300,4.0,17031843300,143.0,64.1,223.0,3.0,220.0,1.3,35.5,30.4,8.0,53.6,1.2,92.0,65278.0,both,147.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.027210884353741496,0.6591928251121076,black
17031843400,7.0,17031843400,324.0,90.8,357.0,5.0,352.0,1.4,17.4,45.4,0.0,54.1,0.0,100.0,43021.0,both,331.0,0.0,11.0,0.0,2.0,2.0,0.0,15.0,0.045317220543806644,0.927170868347339,black
17031843500,3.0,17031843500,193.0,73.4,263.0,1.0,262.0,0.4,25.6,21.3,10.8,67.3,0.5,89.2,55833.0,both,196.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.030612244897959183,0.7452471482889734,black
17031843600,2.0,17031843600,263.0,58.2,452.0,2.0,450.0,0.4,16.2,4.4,4.1,87.1,0.0,95.9,71359.0,both,265.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.011320754716981131,0.5862831858407079,black
17031843700,7.0,17031843700,343.0,53.7,639.0,8.0,631.0,1.3,8.2,10.0,67.9,5.0,3.9,32.1,134000.0,both,350.0,0.0,3.0,7.0,0.0,0.0,7.0,17.0,0.04857142857142857,0.5477308294209703,white
17031843800,14.0,17031843800,484.0,84.8,571.0,8.0,563.0,1.4,15.9,39.5,26.2,26.3,7.4,73.8,57885.0,both,498.0,0.0,14.0,0.0,0.0,1.0,0.0,15.0,0.030120481927710843,0.87215411558669,no majority
17031843900,2.0,17031843900,172.0,74.1,232.0,2.0,230.0,0.9,33.1,3.0,11.0,84.6,0.7,89.0,47760.0,both,174.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.022988505747126436,0.75,black
17031844600,1.0,17031844600,96.0,58.5,164.0,1.0,163.0,0.6,20.6,13.9,5.0,74.8,0.3,95.0,56848.0,both,97.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.041237113402061855,0.5914634146341463,black
17031844700,51.0,17031844700,346.0,78.6,440.0,30.0,410.0,6.8,28.1,27.6,1.7,67.8,1.5,98.3,69583.0,both,397.0,0.0,20.0,29.0,0.0,4.0,2.0,55.0,0.1385390428211587,0.9022727272727272,black
,,17031030101,33.0,53.2,62.0,0.0,62.0,0.0,17.5,9.1,47.1,20.2,17.8,52.9,49132.0,right_only,,,,,,,,,,,no majority
,,17031770602,,,,,,,3.8,54.8,32.7,1.0,8.7,67.3,85913.0,right_only,,,,,,,,,,,latino
,,17031841900,87.0,19.6,444.0,0.0,444.0,0.0,13.5,12.9,39.8,20.4,22.2,60.2,136955.0,right_only,,,,,,,,,,,no majority
,,17031320101,5.0,6.6,76.0,0.0,76.0,0.0,3.6,7.8,55.1,9.2,21.6,44.9,129221.0,right_only,,,,,,,,,,,white
,,17031330103,54.0,13.4,402.0,0.0,402.0,0.0,13.8,5.8,57.5,22.8,11.5,42.5,122957.0,right_only,,,,,,,,,,,white
,,17031330102,33.0,17.6,188.0,0.0,188.0,0.0,0.9,9.2,45.4,25.9,15.1,54.6,110464.0,right_only,,,,,,,,,,,no majority
,,17031330101,12.0,12.0,100.0,0.0,100.0,0.0,6.0,6.3,54.4,4.2,28.1,45.6,181013.0,right_only,,,,,,,,,,,white
,,17031320102,13.0,8.2,158.0,0.0,158.0,0.0,10.3,9.9,57.4,1.0,28.3,42.6,109211.0,right_only,,,,,,,,,,,white
,,17031063302,43.0,54.4,79.0,0.0,79.0,0.0,6.1,3.4,78.2,3.0,10.6,21.8,96364.0,right_only,,,,,,,,,,,white
,,17031061902,18.0,33.3,54.0,0.0,54.0,0.0,7.4,4.0,76.7,6.2,11.3,23.3,92011.0,right_only,,,,,,,,,,,white
,,17031070101,77.0,66.4,116.0,1.0,115.0,0.9,11.4,10.8,78.9,2.0,5.8,21.1,96944.0,right_only,,,,,,,,,,,white
,,17031030104,19.0,45.2,42.0,0.0,42.0,0.0,22.0,15.1,55.1,10.7,16.6,44.9,47330.0,right_only,,,,,,,,,,,white
,,17031081401,17.0,20.5,83.0,0.0,83.0,0.0,10.0,7.8,60.7,3.4,25.9,39.3,82365.0,right_only,,,,,,,,,,,white
,,17031770902,0.0,0.0,3.0,0.0,3.0,0.0,8.2,12.6,78.8,3.9,2.4,21.2,74318.0,right_only,,,,,,,,,,,white
,,17031760801,110.0,64.0,172.0,0.0,172.0,0.0,14.0,6.4,54.9,4.5,30.2,45.1,75625.0,right_only,,,,,,,,,,,white
,,17031839000,33.0,19.1,173.0,0.0,173.0,0.0,14.2,13.8,51.6,11.0,20.1,48.4,95565.0,right_only,,,,,,,,,,,white
,,17031080400,76.0,21.2,359.0,0.0,359.0,0.0,27.7,0.9,24.8,63.2,6.4,75.2,,right_only,,,,,,,,,,,black
,,17031170100,2.0,2.0,100.0,0.0,100.0,0.0,26.3,10.7,76.4,5.0,7.6,23.6,41699.0,right_only,,,,,,,,,,,white
,,17031350100,4.0,30.8,13.0,0.0,13.0,0.0,24.7,0.0,5.7,23.6,64.6,94.3,65000.0,right_only,,,,,,,,,,,asian
,,17031350400,2.0,13.3,15.0,0.0,15.0,0.0,53.1,3.8,0.0,88.5,0.0,100.0,20938.0,right_only,,,,,,,,,,,black
,,17031351400,128.0,77.1,166.0,0.0,166.0,0.0,29.3,12.4,6.8,63.3,0.0,93.2,30542.0,right_only,,,,,,,,,,,black
,,17031360200,6.0,7.0,86.0,0.0,86.0,0.0,46.2,0.0,1.0,95.4,0.5,99.0,28456.0,right_only,,,,,,,,,,,black
,,17031810600,3.0,50.0,6.0,0.0,6.0,0.0,5.1,29.3,57.5,1.4,10.7,42.5,80677.0,right_only,,,,,,,,,,,white
,,17031283800,4.0,5.7,70.0,0.0,70.0,0.0,18.1,7.5,24.3,55.6,9.8,75.7,86103.0,right_only,,,,,,,,,,,black
,,17031381700,1.0,20.0,5.0,0.0,5.0,0.0,,,,,,,,right_only,,,,,,,,,,,no majority
,,17031810501,0.0,0.0,2.0,0.0,2.0,0.0,6.3,11.5,80.9,1.7,5.3,19.1,88194.0,right_only,,,,,,,,,,,white
,,17031810502,2.0,100.0,2.0,0.0,2.0,0.0,5.9,16.5,70.8,0.6,11.9,29.2,82037.0,right_only,,,,,,,,,,,white
,,17031390300,53.0,38.7,137.0,0.0,137.0,0.0,42.1,3.6,3.8,88.2,1.8,96.2,35266.0,right_only,,,,,,,,,,,black
,,17031390700,51.0,42.5,120.0,0.0,120.0,0.0,18.8,1.6,26.8,53.0,11.5,73.2,67610.0,right_only,,,,,,,,,,,black
,,17031420100,10.0,25.0,40.0,0.0,40.0,0.0,39.5,0.0,1.7,95.4,0.4,98.3,22215.0,right_only,,,,,,,,,,,black
,,17031420400,45.0,38.1,118.0,0.0,118.0,0.0,32.5,14.5,17.8,56.1,7.9,82.2,38605.0,right_only,,,,,,,,,,,black
,,17031280100,35.0,19.8,177.0,0.0,177.0,0.0,2.5,4.1,69.6,4.4,16.7,30.4,148319.0,right_only,,,,,,,,,,,white
,,17031280900,28.0,33.3,84.0,0.0,84.0,0.0,21.1,0.0,14.2,74.5,9.5,85.8,,right_only,,,,,,,,,,,black
,,17031281900,14.0,15.9,88.0,0.0,88.0,0.0,9.7,16.9,41.4,8.1,28.2,58.6,125918.0,right_only,,,,,,,,,,,no majority
,,17031980000,0.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,right_only,,,,,,,,,,,no majority
,,17031062300,124.0,38.2,325.0,0.0,325.0,0.0,5.2,8.4,78.4,1.0,7.7,21.6,244286.0,right_only,,,,,,,,,,,white
,,17031081300,5.0,8.3,60.0,0.0,60.0,0.0,10.7,6.0,66.5,8.8,15.8,33.5,115260.0,right_only,,,,,,,,,,,white
,,17031081000,79.0,42.5,186.0,0.0,186.0,0.0,14.7,6.5,69.6,10.4,10.3,30.4,81616.0,right_only,,,,,,,,,,,white
,,17031051200,188.0,55.5,339.0,2.0,337.0,0.6,5.6,9.1,77.4,2.7,4.2,22.6,174598.0,right_only,,,,,,,,,,,white
,,17031061800,39.0,69.6,56.0,0.0,56.0,0.0,9.6,11.4,68.3,3.5,12.8,31.7,76393.0,right_only,,,,,,,,,,,white
,,17031351100,34.0,58.6,58.0,0.0,58.0,0.0,52.6,10.8,0.0,86.0,0.0,100.0,19913.0,right_only,,,,,,,,,,,black
,,17031081900,4.0,8.0,50.0,0.0,50.0,0.0,4.1,10.2,68.0,2.7,13.0,32.0,238250.0,right_only,,,,,,,,,,,white
,,17031770500,,,,,,,20.9,91.3,8.3,0.0,0.0,91.7,59911.0,right_only,,,,,,,,,,,latino
,,17031381500,28.0,57.1,49.0,0.0,49.0,0.0,41.9,1.2,2.9,93.4,0.4,97.1,25019.0,right_only,,,,,,,,,,,black
,,17031081500,25.0,20.8,120.0,0.0,120.0,0.0,8.4,8.6,53.1,5.3,30.3,46.9,141780.0,right_only,,,,,,,,,,,white
,,17031081600,20.0,32.8,61.0,0.0,61.0,0.0,3.2,7.0,73.8,0.0,12.2,26.2,140323.0,right_only,,,,,,,,,,,white
,,17031081700,88.0,37.1,237.0,0.0,237.0,0.0,6.8,13.7,67.5,2.5,11.1,32.5,134579.0,right_only,,,,,,,,,,,white
,,17031823304,25.0,67.6,37.0,0.0,37.0,0.0,11.5,26.6,52.9,16.6,0.4,47.1,51040.0,right_only,,,,,,,,,,,white
,,17031351500,1.0,2.0,49.0,0.0,49.0,0.0,31.4,11.8,9.5,71.3,6.4,90.5,65938.0,right_only,,,,,,,,,,,black
,,17031770800,,,,,,,3.5,30.2,64.2,0.0,4.5,35.8,79750.0,right_only,,,,,,,,,,,white
,,17031071200,190.0,67.4,282.0,0.0,282.0,0.0,11.0,8.4,73.4,1.0,11.1,26.6,131163.0,right_only,,,,,,,,,,,white
,,17031320400,34.0,24.3,140.0,0.0,140.0,0.0,20.9,8.7,55.3,15.7,16.0,44.7,137917.0,right_only,,,,,,,,,,,white
,,17031320600,11.0,11.2,98.0,0.0,98.0,0.0,12.0,15.3,46.8,11.5,22.6,53.2,117847.0,right_only,,,,,,,,,,,no majority
,,17031330200,5.0,1.1,459.0,0.0,459.0,0.0,8.8,7.0,45.7,23.2,17.9,54.3,140556.0,right_only,,,,,,,,,,,no majority
,,17031340600,1.0,2.9,35.0,0.0,35.0,0.0,55.1,0.0,6.4,84.3,5.2,93.6,20588.0,right_only,,,,,,,,,,,black
,,17031830700,128.0,50.6,253.0,0.0,253.0,0.0,25.4,13.8,43.4,33.1,7.5,56.6,67462.0,right_only,,,,,,,,,,,no majority
,,17031838300,19.0,14.8,128.0,0.0,128.0,0.0,15.6,2.0,56.6,29.0,10.5,43.4,104968.0,right_only,,,,,,,,,,,white
,,17031842000,64.0,31.7,202.0,0.0,202.0,0.0,16.9,8.6,27.6,45.4,15.9,72.4,135341.0,right_only,,,,,,,,,,,no majority
,,17031770901,10.0,83.3,12.0,0.0,12.0,0.0,5.5,7.4,78.0,0.3,6.8,22.0,95313.0,right_only,,,,,,,,,,,white
,,17031980100,2.0,4.5,44.0,0.0,44.0,0.0,,,,,,,,right_only,,,,,,,,,,,no majority
,,17031841000,55.0,21.4,257.0,0.0,257.0,0.0,18.8,7.0,33.6,32.9,26.0,66.4,105625.0,right_only,,,,,,,,,,,no majority
,,17031842200,64.0,15.7,407.0,0.0,407.0,0.0,9.8,4.7,64.5,9.3,14.5,35.5,95174.0,right_only,,,,,,,,,,,white
,,17031031501,51.0,44.7,114.0,0.0,114.0,0.0,45.8,8.7,30.2,39.9,15.5,69.8,51731.0,right_only,,,,,,,,,,,no majority
,,17031839100,79.0,17.0,464.0,0.0,464.0,0.0,6.0,15.1,42.2,8.6,31.2,57.8,139943.0,right_only,,,,,,,,,,,no majority
,,17031838100,41.0,34.7,118.0,0.0,118.0,0.0,33.8,9.0,37.4,49.3,4.3,62.6,,right_only,,,,,,,,,,,no majority
,,17031030702,0.0,0.0,5.0,0.0,5.0,0.0,15.9,19.3,44.7,5.2,29.6,55.3,60133.0,right_only,,,,,,,,,,,no majority
,,17031839200,105.0,52.0,202.0,0.0,202.0,0.0,23.5,4.1,14.6,61.3,10.5,85.4,39133.0,right_only,,,,,,,,,,,black
,,17031030604,13.0,37.1,35.0,0.0,35.0,0.0,19.8,8.2,53.5,17.7,13.1,46.5,51032.0,right_only,,,,,,,,,,,white
,,17031081402,4.0,8.5,47.0,0.0,47.0,0.0,6.6,8.6,57.2,6.6,23.4,42.8,166824.0,right_only,,,,,,,,,,,white
,,17031770700,19.0,57.6,33.0,0.0,33.0,0.0,9.5,29.0,60.7,2.3,6.3,39.3,68145.0,right_only,,,,,,,,,,,white
